Th,FAR,FRR
-1027,0.306879195,0.033333333
-1026,0.306543624,0.033333333
-1025,0.306375839,0.033333333
-1024,0.306375839,0.033333333
-1023,0.305928412,0.033333333
-1022,0.305425056,0.033333333
-1021,0.305201342,0.033333333
-1020,0.3049217,0.033333333
-1019,0.304474273,0.033333333
-1018,0.304138702,0.033333333
-1017,0.303914989,0.033333333
-1016,0.303579418,0.033333333
-1015,0.303355705,0.033333333
-1014,0.303076063,0.033333333
-1013,0.302796421,0.033333333
-1012,0.302740492,0.033333333
-1011,0.302572707,0.033333333
-1010,0.302293065,0.033333333
-1009,0.302069351,0.033333333
-1008,0.301957494,0.033333333
-1007,0.301845638,0.033333333
-1006,0.301789709,0.033333333
-1005,0.301565996,0.033333333
-1004,0.301230425,0.033333333
-1003,0.301006711,0.033333333
-1002,0.300838926,0.033333333
-1001,0.300391499,0.033333333
-1000,0.300223714,0.033333333
-999,0.3,0.033333333
-998,0.299720358,0.033333333
-997,0.299328859,0.033333333
-996,0.299272931,0.033333333
-995,0.299049217,0.033333333
-994,0.298825503,0.033333333
-993,0.298489933,0.035714286
-992,0.298322148,0.035714286
-991,0.297986577,0.035714286
-990,0.297818792,0.035714286
-989,0.297595078,0.035714286
-988,0.297427293,0.035714286
-987,0.297203579,0.035714286
-986,0.296868009,0.035714286
-985,0.296700224,0.035714286
-984,0.29647651,0.035714286
-983,0.296196868,0.035714286
-982,0.295917226,0.035714286
-981,0.295693512,0.035714286
-980,0.29541387,0.035714286
-979,0.295134228,0.035714286
-978,0.294742729,0.035714286
-977,0.294574944,0.035714286
-976,0.294463087,0.035714286
-975,0.294071588,0.035714286
-974,0.293680089,0.035714286
-973,0.293400447,0.035714286
-972,0.293064877,0.035714286
-971,0.292729306,0.035714286
-970,0.292393736,0.035714286
-969,0.291946309,0.035714286
-968,0.291722595,0.035714286
-967,0.291498881,0.035714286
-966,0.291331096,0.035714286
-965,0.291107383,0.035714286
-964,0.29082774,0.035714286
-963,0.290715884,0.035714286
-962,0.290604027,0.035714286
-961,0.290324385,0.035714286
-960,0.289988814,0.035714286
-959,0.289709172,0.035714286
-958,0.289261745,0.035714286
-957,0.289038031,0.035714286
-956,0.288814318,0.035714286
-955,0.288422819,0.035714286
-954,0.28836689,0.035714286
-953,0.28803132,0.035714286
-952,0.287751678,0.035714286
-951,0.287416107,0.035714286
-950,0.287080537,0.035714286
-949,0.286856823,0.035714286
-948,0.286521253,0.035714286
-947,0.286241611,0.035714286
-946,0.285961969,0.035714286
-945,0.28557047,0.035714286
-944,0.285234899,0.035714286
-943,0.285067114,0.035714286
-942,0.284675615,0.035714286
-941,0.284395973,0.035714286
-940,0.284228188,0.035714286
-939,0.284060403,0.035714286
-938,0.283724832,0.035714286
-937,0.283612975,0.035714286
-936,0.283277405,0.035714286
-935,0.283221477,0.035714286
-934,0.283165548,0.035714286
-933,0.282885906,0.035714286
-932,0.282494407,0.035714286
-931,0.28204698,0.035714286
-930,0.281879195,0.035714286
-929,0.281431767,0.035714286
-928,0.281208054,0.035714286
-927,0.280816555,0.035714286
-926,0.28064877,0.035714286
-925,0.280425056,0.035714286
-924,0.280089485,0.035714286
-923,0.2799217,0.035714286
-922,0.279530201,0.035714286
-921,0.279194631,0.035714286
-920,0.278914989,0.035714286
-919,0.278467562,0.035714286
-918,0.277684564,0.035714286
-917,0.277348993,0.035714286
-916,0.27712528,0.035714286
-915,0.276901566,0.035714286
-914,0.276565996,0.035714286
-913,0.276174497,0.035714286
-912,0.275894855,0.038095238
-911,0.275838926,0.038095238
-910,0.275727069,0.038095238
-909,0.275503356,0.038095238
-908,0.275167785,0.038095238
-907,0.275,0.038095238
-906,0.27466443,0.038095238
-905,0.274328859,0.038095238
-904,0.274161074,0.038095238
-903,0.273993289,0.038095238
-902,0.273657718,0.038095238
-901,0.273322148,0.038095238
-900,0.273098434,0.038095238
-899,0.272930649,0.038095238
-898,0.272651007,0.038095238
-897,0.272427293,0.038095238
-896,0.272203579,0.038095238
-895,0.271979866,0.038095238
-894,0.271700224,0.038095238
-893,0.271364653,0.038095238
-892,0.271085011,0.038095238
-891,0.270973154,0.038095238
-890,0.270861298,0.038095238
-889,0.270693512,0.038095238
-888,0.270469799,0.038095238
-887,0.270357942,0.038095238
-886,0.2700783,0.038095238
-885,0.269966443,0.038095238
-884,0.269630872,0.038095238
-883,0.269463087,0.038095238
-882,0.269127517,0.038095238
-881,0.268680089,0.038095238
-880,0.268512304,0.038095238
-879,0.268232662,0.038095238
-878,0.268064877,0.038095238
-877,0.26761745,0.038095238
-876,0.267393736,0.038095238
-875,0.267281879,0.038095238
-874,0.267114094,0.038095238
-873,0.266778523,0.038095238
-872,0.266610738,0.038095238
-871,0.266442953,0.038095238
-870,0.266163311,0.038095238
-869,0.265883669,0.038095238
-868,0.265604027,0.038095238
-867,0.26549217,0.038095238
-866,0.265380313,0.038095238
-865,0.265212528,0.04047619
-864,0.265044743,0.04047619
-863,0.264709172,0.04047619
-862,0.264541387,0.04047619
-861,0.264205817,0.04047619
-860,0.264038031,0.04047619
-859,0.263870246,0.04047619
-858,0.263702461,0.04047619
-857,0.263478747,0.04047619
-856,0.263199105,0.04047619
-855,0.262807606,0.04047619
-854,0.262527964,0.04047619
-853,0.262248322,0.04047619
-852,0.261689038,0.04047619
-851,0.260961969,0.04047619
-850,0.260738255,0.04047619
-849,0.260402685,0.04047619
-848,0.260178971,0.04047619
-847,0.259899329,0.04047619
-846,0.259787472,0.04047619
-845,0.259340045,0.04047619
-844,0.259060403,0.04047619
-843,0.258612975,0.04047619
-842,0.25844519,0.04047619
-841,0.258165548,0.04047619
-840,0.257941834,0.04047619
-839,0.257718121,0.04047619
-838,0.257438479,0.04047619
-837,0.25704698,0.04047619
-836,0.256935123,0.04047619
-835,0.256823266,0.04047619
-834,0.256152125,0.04047619
-833,0.256040268,0.04047619
-832,0.255704698,0.04047619
-831,0.255313199,0.04047619
-830,0.255033557,0.04047619
-829,0.254753915,0.04047619
-828,0.254530201,0.04047619
-827,0.254306488,0.04047619
-826,0.253914989,0.04047619
-825,0.253579418,0.04047619
-824,0.253299776,0.04047619
-823,0.253020134,0.04047619
-822,0.252852349,0.04047619
-821,0.252796421,0.04047619
-820,0.252684564,0.04047619
-819,0.25246085,0.04047619
-818,0.252293065,0.04047619
-817,0.252069351,0.04047619
-816,0.251677852,0.04047619
-815,0.251230425,0.04047619
-814,0.250727069,0.04047619
-813,0.250391499,0.04047619
-812,0.250055928,0.04047619
-811,0.249888143,0.04047619
-810,0.249608501,0.04047619
-809,0.249272931,0.04047619
-808,0.248881432,0.04047619
-807,0.248769575,0.04047619
-806,0.248489933,0.04047619
-805,0.248378076,0.04047619
-804,0.248042506,0.04047619
-803,0.247651007,0.04047619
-802,0.247035794,0.04047619
-801,0.246644295,0.042857143
-800,0.24614094,0.042857143
-799,0.245861298,0.042857143
-798,0.245637584,0.042857143
-797,0.245246085,0.042857143
-796,0.245022371,0.042857143
-795,0.244910515,0.042857143
-794,0.244630872,0.042857143
-793,0.244407159,0.042857143
-792,0.24401566,0.042857143
-791,0.243624161,0.042857143
-790,0.243456376,0.042857143
-789,0.243176734,0.042857143
-788,0.242729306,0.042857143
-787,0.24261745,0.042857143
-786,0.242225951,0.042857143
-785,0.241946309,0.042857143
-784,0.241722595,0.042857143
-783,0.24155481,0.042857143
-782,0.241387025,0.042857143
-781,0.241275168,0.042857143
-780,0.241163311,0.042857143
-779,0.24082774,0.042857143
-778,0.240324385,0.042857143
-777,0.240100671,0.042857143
-776,0.239821029,0.042857143
-775,0.239373602,0.042857143
-774,0.239149888,0.042857143
-773,0.239038031,0.042857143
-772,0.238646532,0.042857143
-771,0.238255034,0.042857143
-770,0.237975391,0.042857143
-769,0.237583893,0.042857143
-768,0.237360179,0.042857143
-767,0.237248322,0.042857143
-766,0.237080537,0.042857143
-765,0.236912752,0.042857143
-764,0.236744966,0.042857143
-763,0.236577181,0.042857143
-762,0.236297539,0.042857143
-761,0.235850112,0.042857143
-760,0.235626398,0.042857143
-759,0.235346756,0.042857143
-758,0.235011186,0.042857143
-757,0.234619687,0.042857143
-756,0.23417226,0.042857143
-755,0.233612975,0.042857143
-754,0.233221477,0.042857143
-753,0.232997763,0.042857143
-752,0.232606264,0.042857143
-751,0.232270694,0.042857143
-750,0.231823266,0.042857143
-749,0.231431767,0.042857143
-748,0.23098434,0.042857143
-747,0.230760626,0.042857143
-746,0.230480984,0.042857143
-745,0.229865772,0.042857143
-744,0.229697987,0.042857143
-743,0.229418345,0.042857143
-742,0.228914989,0.042857143
-741,0.228411633,0.042857143
-740,0.228131991,0.042857143
-739,0.227796421,0.042857143
-738,0.227740492,0.042857143
-737,0.22746085,0.042857143
-736,0.226901566,0.042857143
-735,0.226733781,0.042857143
-734,0.226510067,0.042857143
-733,0.226230425,0.042857143
-732,0.225838926,0.042857143
-731,0.225559284,0.042857143
-730,0.225111857,0.042857143
-729,0.224832215,0.042857143
-728,0.224608501,0.042857143
-727,0.224328859,0.042857143
-726,0.224049217,0.042857143
-725,0.223825503,0.042857143
-724,0.223769575,0.042857143
-723,0.22360179,0.042857143
-722,0.223322148,0.042857143
-721,0.223210291,0.042857143
-720,0.223042506,0.042857143
-719,0.22253915,0.042857143
-718,0.222203579,0.042857143
-717,0.221812081,0.042857143
-716,0.221644295,0.042857143
-715,0.221532438,0.042857143
-714,0.221252796,0.042857143
-713,0.221085011,0.042857143
-712,0.220917226,0.042857143
-711,0.220693512,0.042857143
-710,0.220525727,0.042857143
-709,0.220246085,0.042857143
-708,0.2200783,0.042857143
-707,0.219574944,0.042857143
-706,0.219463087,0.042857143
-705,0.218959732,0.042857143
-704,0.218512304,0.042857143
-703,0.218176734,0.042857143
-702,0.217673378,0.045238095
-701,0.217337808,0.045238095
-700,0.21689038,0.045238095
-699,0.216722595,0.045238095
-698,0.216275168,0.045238095
-697,0.216163311,0.045238095
-696,0.215659955,0.045238095
-695,0.214988814,0.045238095
-694,0.214709172,0.045238095
-693,0.214373602,0.045238095
-692,0.214149888,0.045238095
-691,0.213870246,0.045238095
-690,0.213478747,0.045238095
-689,0.213143177,0.045238095
-688,0.212695749,0.045238095
-687,0.212248322,0.045238095
-686,0.212024609,0.045238095
-685,0.211856823,0.047619048
-684,0.21163311,0.047619048
-683,0.211521253,0.047619048
-682,0.211353468,0.047619048
-681,0.211073826,0.047619048
-680,0.210850112,0.047619048
-679,0.210514541,0.047619048
-678,0.210234899,0.047619048
-677,0.210123043,0.047619048
-676,0.209731544,0.047619048
-675,0.209451902,0.047619048
-674,0.209116331,0.047619048
-673,0.208836689,0.047619048
-672,0.208724832,0.047619048
-671,0.20844519,0.047619048
-670,0.208165548,0.047619048
-669,0.20810962,0.047619048
-668,0.207885906,0.047619048
-667,0.207550336,0.047619048
-666,0.207158837,0.047619048
-665,0.206655481,0.047619048
-664,0.206431767,0.047619048
-663,0.206263982,0.047619048
-662,0.206152125,0.047619048
-661,0.20598434,0.047619048
-660,0.205704698,0.05
-659,0.205592841,0.05
-658,0.205145414,0.052380952
-657,0.204809843,0.052380952
-656,0.20458613,0.052380952
-655,0.204362416,0.052380952
-654,0.204082774,0.052380952
-653,0.203970917,0.052380952
-652,0.203579418,0.052380952
-651,0.203467562,0.052380952
-650,0.203243848,0.052380952
-649,0.202852349,0.052380952
-648,0.202572707,0.052380952
-647,0.202013423,0.052380952
-646,0.201789709,0.052380952
-645,0.201565996,0.052380952
-644,0.201230425,0.052380952
-643,0.20106264,0.052380952
-642,0.20106264,0.052380952
-641,0.200615213,0.052380952
-640,0.200167785,0.052380952
-639,0.199832215,0.052380952
-638,0.199608501,0.052380952
-637,0.199272931,0.052380952
-636,0.199049217,0.052380952
-635,0.198657718,0.052380952
-634,0.198378076,0.052380952
-633,0.198154362,0.052380952
-632,0.19787472,0.052380952
-631,0.197706935,0.052380952
-630,0.197595078,0.052380952
-629,0.197371365,0.052380952
-628,0.196979866,0.052380952
-627,0.196868009,0.052380952
-626,0.196588367,0.052380952
-625,0.196364653,0.052380952
-624,0.195693512,0.052380952
-623,0.195357942,0.052380952
-622,0.194910515,0.052380952
-621,0.194742729,0.052380952
-620,0.194519016,0.052380952
-619,0.194239374,0.052380952
-618,0.193680089,0.052380952
-617,0.193344519,0.052380952
-616,0.19295302,0.052380952
-615,0.19261745,0.052380952
-614,0.192170022,0.052380952
-613,0.191834452,0.052380952
-612,0.191387025,0.052380952
-611,0.190939597,0.052380952
-610,0.190715884,0.052380952
-609,0.19049217,0.052380952
-608,0.189932886,0.052380952
-607,0.189876957,0.052380952
-606,0.189597315,0.052380952
-605,0.18909396,0.052380952
-604,0.188590604,0.052380952
-603,0.188310962,0.052380952
-602,0.188087248,0.052380952
-601,0.187639821,0.052380952
-600,0.187472036,0.052380952
-599,0.187136465,0.052380952
-598,0.186744966,0.052380952
-597,0.186577181,0.052380952
-596,0.186409396,0.052380952
-595,0.186185682,0.052380952
-594,0.185626398,0.052380952
-593,0.185178971,0.052380952
-592,0.184787472,0.052380952
-591,0.184563758,0.052380952
-590,0.184395973,0.052380952
-589,0.184060403,0.052380952
-588,0.183836689,0.052380952
-587,0.183557047,0.052380952
-586,0.183053691,0.052380952
-585,0.182438479,0.052380952
-584,0.182158837,0.052380952
-583,0.181823266,0.052380952
-582,0.181543624,0.052380952
-581,0.18098434,0.052380952
-580,0.180760626,0.052380952
-579,0.180425056,0.052380952
-578,0.180201342,0.052380952
-577,0.1799217,0.052380952
-576,0.179474273,0.052380952
-575,0.179306488,0.052380952
-574,0.178803132,0.052380952
-573,0.178299776,0.052380952
-572,0.177684564,0.052380952
-571,0.177572707,0.052380952
-570,0.177348993,0.052380952
-569,0.177181208,0.052380952
-568,0.176901566,0.052380952
-567,0.176510067,0.052380952
-566,0.176342282,0.052380952
-565,0.17606264,0.052380952
-564,0.175782998,0.052380952
-563,0.17533557,0.052380952
-562,0.174888143,0.052380952
-561,0.174440716,0.052380952
-560,0.174049217,0.052380952
-559,0.173825503,0.052380952
-558,0.173489933,0.052380952
-557,0.173266219,0.054761905
-556,0.17287472,0.054761905
-555,0.172595078,0.054761905
-554,0.172371365,0.054761905
-553,0.172035794,0.054761905
-552,0.171756152,0.057142857
-551,0.171588367,0.057142857
-550,0.171252796,0.057142857
-549,0.170805369,0.057142857
-548,0.17041387,0.057142857
-547,0.1700783,0.057142857
-546,0.169798658,0.05952381
-545,0.169630872,0.05952381
-544,0.16935123,0.05952381
-543,0.168903803,0.05952381
-542,0.168568233,0.061904762
-541,0.168232662,0.061904762
-540,0.16761745,0.061904762
-539,0.167449664,0.061904762
-538,0.167337808,0.061904762
