Th,FAR,FRR
-98,0.168413697,0.010437052
-97,0.166317261,0.011089367
-96,0.166317261,0.011089367
-95,0.165269043,0.011089367
-94,0.164220825,0.011089367
-93,0.163871419,0.011741683
-92,0.162823201,0.011741683
-91,0.161774983,0.011741683
-90,0.160726765,0.011741683
-89,0.159678546,0.011741683
-88,0.158979734,0.012393999
-87,0.157931516,0.012393999
-86,0.156533892,0.012393999
-85,0.156184486,0.012393999
-84,0.154437456,0.012393999
-83,0.15408805,0.012393999
-82,0.15408805,0.012393999
-81,0.153738644,0.012393999
-80,0.152690426,0.012393999
-79,0.151642208,0.012393999
-78,0.150244584,0.012393999
-77,0.148148148,0.012393999
-76,0.147798742,0.012393999
-75,0.146401118,0.012393999
-74,0.144654088,0.012393999
-73,0.143955276,0.013046314
-72,0.143955276,0.013046314
-71,0.142557652,0.013046314
-70,0.141160028,0.013046314
-69,0.139762404,0.013046314
-68,0.13836478,0.013046314
-67,0.137316562,0.013046314
-66,0.136967156,0.013046314
-65,0.136268344,0.013046314
-64,0.135569532,0.013046314
-63,0.134521314,0.013046314
-62,0.133822502,0.01369863
-61,0.133822502,0.01369863
-60,0.131726066,0.014350946
-59,0.12962963,0.015003262
-58,0.128232006,0.015003262
-57,0.124737945,0.015003262
-56,0.124737945,0.015003262
-55,0.123689727,0.015003262
-54,0.120545073,0.015003262
-53,0.119496855,0.015003262
-52,0.118448637,0.015003262
-51,0.117400419,0.015003262
-50,0.117400419,0.015003262
-49,0.116352201,0.015003262
-48,0.115653389,0.015003262
-47,0.114605171,0.015003262
-46,0.113207547,0.015003262
-45,0.111809923,0.015003262
-44,0.111111111,0.015003262
-43,0.110412299,0.015003262
-42,0.110062893,0.015003262
-41,0.109014675,0.015003262
-40,0.108315863,0.015003262
-39,0.106219427,0.015003262
-38,0.105520615,0.015003262
-37,0.103424179,0.015655577
-36,0.103424179,0.015655577
-35,0.103424179,0.015655577
-34,0.102026555,0.015655577
-33,0.100978337,0.015655577
-32,0.099580713,0.015655577
-31,0.098183089,0.015655577
-30,0.097134871,0.016307893
-29,0.096086653,0.016307893
-28,0.095737247,0.016307893
-27,0.095387841,0.016307893
-26,0.094339623,0.016307893
-25,0.093640811,0.016307893
-24,0.092941999,0.016307893
-23,0.091194969,0.016307893
-22,0.090496157,0.016307893
-21,0.088749126,0.016307893
-20,0.087700908,0.016307893
-19,0.08665269,0.016307893
-18,0.086303284,0.016307893
-17,0.084556254,0.016307893
-16,0.08315863,0.016307893
-15,0.082459818,0.016307893
-14,0.081062194,0.016307893
-13,0.080013976,0.016307893
-12,0.07966457,0.016307893
-11,0.078616352,0.016960209
-10,0.078266946,0.016960209
-9,0.07617051,0.017612524
-8,0.075122292,0.017612524
-7,0.074074074,0.017612524
-6,0.072327044,0.01826484
-5,0.071977638,0.01826484
-4,0.07092942,0.01826484
-3,0.068832984,0.01826484
-2,0.067784766,0.018917156
-1,0.066037736,0.018917156
0,0.065338924,0.018917156
1,0.064640112,0.018917156
2,0.063242488,0.018917156
3,0.063242488,0.018917156
4,0.062543676,0.019569472
5,0.061146052,0.019569472
6,0.059399022,0.019569472
7,0.05695318,0.019569472
8,0.055904962,0.019569472
9,0.053459119,0.019569472
10,0.052410901,0.019569472
11,0.052061495,0.019569472
12,0.051712089,0.019569472
13,0.051712089,0.019569472
14,0.051013277,0.019569472
15,0.048567435,0.019569472
16,0.047868623,0.020874103
17,0.046820405,0.020874103
18,0.046121593,0.020874103
19,0.044025157,0.021526419
20,0.043326345,0.021526419
21,0.042278127,0.021526419
22,0.041229909,0.021526419
23,0.040181691,0.021526419
24,0.039133473,0.021526419
25,0.036687631,0.022178735
26,0.035290007,0.022178735
27,0.033542977,0.02283105
28,0.033193571,0.02283105
29,0.032145353,0.023483366
30,0.031446541,0.024135682
31,0.030747729,0.024135682
32,0.030048917,0.024135682
33,0.030048917,0.024135682
34,0.029000699,0.024135682
35,0.027952481,0.024135682
36,0.026904263,0.024135682
37,0.026205451,0.024135682
38,0.025506639,0.024135682
39,0.025157233,0.024135682
40,0.024807827,0.024135682
41,0.024109015,0.024787997
42,0.024109015,0.026092629
43,0.023759609,0.026092629
44,0.023759609,0.026092629
45,0.023759609,0.026092629
46,0.023759609,0.026092629
47,0.023759609,0.028049576
48,0.023759609,0.028701892
49,0.023759609,0.030006523
50,0.022361985,0.030006523
51,0.020964361,0.030006523
52,0.020265549,0.030006523
53,0.019217331,0.030658839
54,0.018518519,0.030658839
55,0.018518519,0.031311155
56,0.017819706,0.03196347
57,0.017819706,0.032615786
58,0.017120894,0.032615786
59,0.016072676,0.033268102
60,0.014325646,0.033268102
61,0.01397624,0.033920417
62,0.013277428,0.033920417
63,0.012928022,0.033920417
64,0.01222921,0.034572733
65,0.01222921,0.037181996
66,0.01222921,0.037834312
67,0.011879804,0.038486628
68,0.01048218,0.038486628
69,0.00873515,0.038486628
70,0.008036338,0.038486628
71,0.007686932,0.038486628
72,0.007337526,0.039138943
73,0.007337526,0.039791259
74,0.007337526,0.040443575
75,0.007337526,0.04109589
76,0.006638714,0.042400522
77,0.005939902,0.043705153
78,0.005590496,0.045009785
79,0.005590496,0.0456621
80,0.00524109,0.047619048
81,0.00524109,0.048923679
82,0.004542278,0.050880626
83,0.004542278,0.052185258
84,0.004192872,0.052837573
85,0.003843466,0.054794521
86,0.003843466,0.057403783
87,0.003144654,0.058056099
88,0.002795248,0.058708415
89,0.002795248,0.060013046
90,0.002096436,0.062622309
91,0.00174703,0.065883888
92,0.00174703,0.068493151
93,0.00174703,0.070450098
94,0.001397624,0.071102414
95,0.001397624,0.073059361
96,0.001397624,0.074363992
97,0.001397624,0.076973255
98,0.000698812,0.078930202
99,0.000698812,0.083496412
100,0.000698812,0.086105675
101,0.000349406,0.087410307
102,0,0.090019569
103,0,0.095238095
104,0,0.098499674
105,0,0.101108937
106,0,0.101761252
107,0,0.108936725
108,0,0.11285062
109,0,0.119373777
110,0,0.124592303
111,0,0.129158513
112,0,0.136333986
113,0,0.141552511
114,0,0.146118721
115,0,0.1493803
116,0,0.154598826
117,0,0.161121983
118,0,0.168949772
119,0,0.180039139
120,0,0.188519243
121,0,0.196347032
122,0,0.203522505
123,0,0.216568819
124,0,0.228310502
125,0,0.237442922
126,0,0.243313764
127,0,0.250489237
128,0,0.25766471
129,0,0.264840183
130,0,0.275277234
131,0,0.28049576
132,0,0.291585127
133,0,0.307240705
134,0,0.313111546
135,0,0.324200913
136,0,0.332681018
137,0,0.343770385
138,0,0.357469015
139,0,0.371167645
140,0,0.380300065
141,0,0.394651011
142,0,0.405740378
