Th,FAR,FRR
-2669,0.309912854,0.03272101
-2668,0.309912854,0.03272101
-2667,0.309368192,0.03272101
-2666,0.309368192,0.03272101
-2665,0.309368192,0.03272101
-2664,0.309368192,0.03272101
-2663,0.309368192,0.03272101
-2662,0.309368192,0.03272101
-2661,0.309095861,0.03272101
-2660,0.309095861,0.03272101
-2659,0.309095861,0.03272101
-2658,0.308823529,0.03272101
-2657,0.308823529,0.03272101
-2656,0.308278867,0.03272101
-2655,0.308278867,0.03272101
-2654,0.308278867,0.03272101
-2653,0.308006536,0.03272101
-2652,0.307734205,0.03272101
-2651,0.307461874,0.03272101
-2650,0.307461874,0.03272101
-2649,0.307461874,0.033295063
-2648,0.307461874,0.033295063
-2647,0.307189542,0.033295063
-2646,0.306917211,0.033295063
-2645,0.306372549,0.033295063
-2644,0.306372549,0.033295063
-2643,0.306372549,0.033295063
-2642,0.306100218,0.033295063
-2641,0.305555556,0.033295063
-2640,0.305555556,0.033295063
-2639,0.305283224,0.033295063
-2638,0.305010893,0.033295063
-2637,0.304738562,0.033295063
-2636,0.304466231,0.033295063
-2635,0.304466231,0.033295063
-2634,0.304466231,0.033295063
-2633,0.303376906,0.033295063
-2632,0.303104575,0.033295063
-2631,0.303104575,0.033295063
-2630,0.302559913,0.033295063
-2629,0.302559913,0.033295063
-2628,0.302015251,0.033295063
-2627,0.301470588,0.033295063
-2626,0.301198257,0.033295063
-2625,0.301198257,0.033295063
-2624,0.301198257,0.033295063
-2623,0.301198257,0.033869116
-2622,0.300925926,0.033869116
-2621,0.300925926,0.033869116
-2620,0.300108932,0.033869116
-2619,0.300108932,0.033869116
-2618,0.300108932,0.033869116
-2617,0.299836601,0.033869116
-2616,0.299291939,0.033869116
-2615,0.299019608,0.033869116
-2614,0.299019608,0.033869116
-2613,0.299019608,0.033869116
-2612,0.298747277,0.033869116
-2611,0.298747277,0.033869116
-2610,0.298474946,0.033869116
-2609,0.298202614,0.033869116
-2608,0.297930283,0.033869116
-2607,0.297930283,0.033869116
-2606,0.297657952,0.033869116
-2605,0.297657952,0.033869116
-2604,0.297385621,0.033869116
-2603,0.297385621,0.033869116
-2602,0.29711329,0.033869116
-2601,0.296840959,0.033869116
-2600,0.296840959,0.033869116
-2599,0.296568627,0.033869116
-2598,0.295751634,0.033869116
-2597,0.295751634,0.033869116
-2596,0.295751634,0.033869116
-2595,0.295479303,0.033869116
-2594,0.295206972,0.033869116
-2593,0.294934641,0.033869116
-2592,0.294934641,0.033869116
-2591,0.294934641,0.033869116
-2590,0.294389978,0.033869116
-2589,0.294389978,0.033869116
-2588,0.294389978,0.033869116
-2587,0.294389978,0.033869116
-2586,0.294389978,0.033869116
-2585,0.294117647,0.033869116
-2584,0.294117647,0.033869116
-2583,0.293845316,0.033869116
-2582,0.293845316,0.033869116
-2581,0.293572985,0.033869116
-2580,0.293572985,0.033869116
-2579,0.293572985,0.033869116
-2578,0.293572985,0.033869116
-2577,0.293300654,0.033869116
-2576,0.293028322,0.033869116
-2575,0.293028322,0.033869116
-2574,0.292755991,0.033869116
-2573,0.292755991,0.033869116
-2572,0.29248366,0.033869116
-2571,0.292211329,0.033869116
-2570,0.291938998,0.033869116
-2569,0.291666667,0.033869116
-2568,0.291666667,0.033869116
-2567,0.291666667,0.033869116
-2566,0.291394336,0.033869116
-2565,0.291122004,0.033869116
-2564,0.291122004,0.033869116
-2563,0.290849673,0.033869116
-2562,0.290577342,0.033869116
-2561,0.290577342,0.033869116
-2560,0.290305011,0.033869116
-2559,0.29003268,0.033869116
-2558,0.29003268,0.033869116
-2557,0.289760349,0.033869116
-2556,0.289488017,0.033869116
-2555,0.289215686,0.033869116
-2554,0.288943355,0.033869116
-2553,0.288943355,0.033869116
-2552,0.288943355,0.033869116
-2551,0.288943355,0.033869116
-2550,0.288943355,0.033869116
-2549,0.288671024,0.033869116
-2548,0.288398693,0.033869116
-2547,0.288398693,0.033869116
-2546,0.288398693,0.033869116
-2545,0.288398693,0.033869116
-2544,0.288126362,0.033869116
-2543,0.288126362,0.033869116
-2542,0.288126362,0.033869116
-2541,0.288126362,0.033869116
-2540,0.288126362,0.033869116
-2539,0.288126362,0.033869116
-2538,0.287854031,0.033869116
-2537,0.287854031,0.033869116
-2536,0.287854031,0.033869116
-2535,0.287854031,0.033869116
-2534,0.287854031,0.033869116
-2533,0.287581699,0.033869116
-2532,0.287037037,0.033869116
-2531,0.286764706,0.033869116
-2530,0.286764706,0.033869116
-2529,0.286492375,0.033869116
-2528,0.286220044,0.033869116
-2527,0.285675381,0.033869116
-2526,0.285675381,0.033869116
-2525,0.28540305,0.033869116
-2524,0.285130719,0.033869116
-2523,0.284858388,0.033869116
-2522,0.284858388,0.033869116
-2521,0.284313725,0.033869116
-2520,0.284313725,0.033869116
-2519,0.284313725,0.033869116
-2518,0.283769063,0.033869116
-2517,0.283769063,0.033869116
-2516,0.283496732,0.033869116
-2515,0.283496732,0.033869116
-2514,0.283496732,0.033869116
-2513,0.283224401,0.033869116
-2512,0.28295207,0.033869116
-2511,0.282679739,0.033869116
-2510,0.281590414,0.033869116
-2509,0.281590414,0.033869116
-2508,0.281590414,0.033869116
-2507,0.281590414,0.033869116
-2506,0.281318083,0.033869116
-2505,0.281318083,0.033869116
-2504,0.281318083,0.033869116
-2503,0.281045752,0.033869116
-2502,0.280501089,0.033869116
-2501,0.279684096,0.033869116
-2500,0.279139434,0.033869116
-2499,0.278867102,0.033869116
-2498,0.278594771,0.033869116
-2497,0.27832244,0.033869116
-2496,0.278050109,0.033869116
-2495,0.277777778,0.034443169
-2494,0.277777778,0.034443169
-2493,0.277777778,0.034443169
-2492,0.277505447,0.034443169
-2491,0.277505447,0.034443169
-2490,0.277233115,0.034443169
-2489,0.277233115,0.034443169
-2488,0.276960784,0.034443169
-2487,0.276688453,0.034443169
-2486,0.276688453,0.034443169
-2485,0.276688453,0.034443169
-2484,0.276416122,0.034443169
-2483,0.276416122,0.034443169
-2482,0.276416122,0.034443169
-2481,0.276143791,0.034443169
-2480,0.27587146,0.034443169
-2479,0.275599129,0.034443169
-2478,0.274782135,0.034443169
-2477,0.274782135,0.034443169
-2476,0.274237473,0.034443169
-2475,0.274237473,0.034443169
-2474,0.273965142,0.034443169
-2473,0.273965142,0.034443169
-2472,0.273965142,0.034443169
-2471,0.273965142,0.034443169
-2470,0.273965142,0.034443169
-2469,0.273965142,0.034443169
-2468,0.27369281,0.034443169
-2467,0.27369281,0.034443169
-2466,0.27369281,0.034443169
-2465,0.27369281,0.034443169
-2464,0.273420479,0.034443169
-2463,0.273420479,0.034443169
-2462,0.272603486,0.034443169
-2461,0.272603486,0.034443169
-2460,0.272603486,0.034443169
-2459,0.271786492,0.034443169
-2458,0.27124183,0.034443169
-2457,0.27124183,0.034443169
-2456,0.270969499,0.034443169
-2455,0.270969499,0.034443169
-2454,0.270969499,0.034443169
-2453,0.270697168,0.034443169
-2452,0.270697168,0.034443169
-2451,0.270424837,0.034443169
-2450,0.270424837,0.034443169
-2449,0.270152505,0.034443169
-2448,0.269607843,0.034443169
-2447,0.269607843,0.034443169
-2446,0.269607843,0.034443169
-2445,0.269607843,0.034443169
-2444,0.269607843,0.034443169
-2443,0.269335512,0.035017222
-2442,0.269335512,0.035017222
-2441,0.269063181,0.035017222
-2440,0.269063181,0.035017222
-2439,0.26879085,0.035017222
-2438,0.268518519,0.035017222
-2437,0.267973856,0.035017222
-2436,0.267973856,0.035017222
-2435,0.266884532,0.035017222
-2434,0.266884532,0.035017222
-2433,0.2666122,0.035017222
-2432,0.2666122,0.035017222
-2431,0.2666122,0.035017222
-2430,0.2666122,0.035017222
-2429,0.266339869,0.035017222
-2428,0.266339869,0.035017222
-2427,0.266339869,0.035017222
-2426,0.266339869,0.035017222
-2425,0.266067538,0.035017222
-2424,0.266067538,0.035017222
-2423,0.266067538,0.035017222
-2422,0.266067538,0.035017222
-2421,0.266067538,0.035017222
-2420,0.265795207,0.035017222
-2419,0.265795207,0.035017222
-2418,0.265522876,0.035017222
-2417,0.265250545,0.035017222
-2416,0.264978214,0.035017222
-2415,0.264978214,0.035017222
-2414,0.264978214,0.035017222
-2413,0.264705882,0.035017222
-2412,0.264433551,0.035017222
-2411,0.264433551,0.035017222
-2410,0.263888889,0.035017222
-2409,0.263888889,0.035017222
-2408,0.263888889,0.035017222
-2407,0.263616558,0.035017222
-2406,0.262527233,0.035017222
-2405,0.261982571,0.035017222
-2404,0.261982571,0.035017222
-2403,0.26171024,0.035017222
-2402,0.26171024,0.035017222
-2401,0.26171024,0.035017222
-2400,0.26171024,0.035017222
