Th,FAR,FRR
-2194,0.781649352,0.031311155
-2193,0.781603383,0.031311155
-2192,0.781557415,0.031311155
-2191,0.78137354,0.031311155
-2190,0.781143698,0.031311155
-2189,0.781097729,0.031311155
-2188,0.780913855,0.031311155
-2187,0.780500138,0.031311155
-2186,0.780454169,0.031311155
-2185,0.780408201,0.031311155
-2184,0.780270295,0.031311155
-2183,0.780178358,0.031311155
-2182,0.780132389,0.031311155
-2181,0.779948515,0.031311155
-2180,0.77981061,0.031311155
-2179,0.779534798,0.031311155
-2178,0.779442861,0.031311155
-2177,0.779350924,0.031311155
-2176,0.779304955,0.031311155
-2175,0.779258987,0.031311155
-2174,0.779075113,0.031311155
-2173,0.77884527,0.031311155
-2172,0.778661396,0.031311155
-2171,0.778615427,0.031311155
-2170,0.778477521,0.031311155
-2169,0.778477521,0.031311155
-2168,0.778339616,0.031311155
-2167,0.778293647,0.031311155
-2166,0.778155741,0.031311155
-2165,0.778109773,0.031311155
-2164,0.778109773,0.031311155
-2163,0.778017836,0.031311155
-2162,0.77787993,0.031311155
-2161,0.77787993,0.031311155
-2160,0.77787993,0.031311155
-2159,0.777833962,0.031311155
-2158,0.777650087,0.031311155
-2157,0.777604119,0.031311155
-2156,0.777466213,0.031311155
-2155,0.777374276,0.031311155
-2154,0.777328307,0.031311155
-2153,0.777190402,0.031311155
-2152,0.777006528,0.031311155
-2151,0.77691459,0.031311155
-2150,0.776822653,0.031311155
-2149,0.776730716,0.031311155
-2148,0.776592811,0.031311155
-2147,0.776500873,0.031311155
-2146,0.776271031,0.031311155
-2145,0.776133125,0.031311155
-2144,0.775995219,0.031311155
-2143,0.775949251,0.031311155
-2142,0.775627471,0.031311155
-2141,0.775397628,0.031311155
-2140,0.775259722,0.031311155
-2139,0.775167785,0.031311155
-2138,0.775075848,0.031311155
-2137,0.77502988,0.031311155
-2136,0.774937942,0.031311155
-2135,0.774754068,0.031311155
-2134,0.774662131,0.031311155
-2133,0.774570194,0.031311155
-2132,0.774524225,0.031311155
-2131,0.774432288,0.031311155
-2130,0.77438632,0.031311155
-2129,0.774248414,0.031311155
-2128,0.774202446,0.031311155
-2127,0.774018571,0.031311155
-2126,0.773880666,0.031311155
-2125,0.773696791,0.031311155
-2124,0.773650823,0.031311155
-2123,0.773558886,0.031311155
-2122,0.773512917,0.031311155
-2121,0.773329043,0.031311155
-2120,0.773329043,0.031311155
-2119,0.773237106,0.031311155
-2118,0.773237106,0.031311155
-2117,0.7730992,0.031311155
-2116,0.772961294,0.031311155
-2115,0.772915326,0.031311155
-2114,0.77277742,0.031311155
-2113,0.772685483,0.031311155
-2112,0.772501609,0.031311155
-2111,0.772363703,0.031311155
-2110,0.772179829,0.031311155
-2109,0.772087892,0.031311155
-2108,0.772041923,0.031311155
-2107,0.772041923,0.031311155
-2106,0.771949986,0.031311155
-2105,0.771766112,0.031311155
-2104,0.771674175,0.031311155
-2103,0.771490301,0.031311155
-2102,0.771490301,0.031311155
-2101,0.771444332,0.031311155
-2100,0.771398364,0.031311155
-2099,0.771306426,0.031311155
-2098,0.771306426,0.031311155
-2097,0.771214489,0.031311155
-2096,0.771122552,0.031311155
-2095,0.771030615,0.031311155
-2094,0.770984647,0.033268102
-2093,0.770800772,0.033268102
-2092,0.770708835,0.033268102
-2091,0.770524961,0.033268102
-2090,0.770433024,0.033268102
-2089,0.77024915,0.033268102
-2088,0.770111244,0.033268102
-2087,0.770019307,0.033268102
-2086,0.769973338,0.033268102
-2085,0.769835433,0.033268102
-2084,0.769743495,0.033268102
-2083,0.769697527,0.033268102
-2082,0.769513653,0.033268102
-2081,0.769467684,0.033268102
-2080,0.769421716,0.033268102
-2079,0.769375747,0.033268102
-2078,0.769237841,0.033268102
-2077,0.769191873,0.033268102
-2076,0.769099936,0.033268102
-2075,0.769053967,0.035225049
-2074,0.769007999,0.035225049
-2073,0.768824124,0.035225049
-2072,0.768824124,0.035225049
-2071,0.768732187,0.035225049
-2070,0.768594282,0.035225049
-2069,0.768410407,0.035225049
-2068,0.768272502,0.035225049
-2067,0.768180564,0.035225049
-2066,0.768042659,0.035225049
-2065,0.767950722,0.035225049
-2064,0.767812816,0.035225049
-2063,0.767766847,0.035225049
-2062,0.76767491,0.035225049
-2061,0.767537005,0.035225049
-2060,0.767491036,0.035225049
-2059,0.76735313,0.035225049
-2058,0.767215225,0.035225049
-2057,0.766939413,0.035225049
-2056,0.766755539,0.035225049
-2055,0.766663602,0.035225049
-2054,0.766571665,0.035225049
-2053,0.766525696,0.035225049
-2052,0.766525696,0.035225049
-2051,0.766433759,0.035225049
-2050,0.766341822,0.035225049
-2049,0.766249885,0.035225049
-2048,0.766203917,0.035225049
-2047,0.766066011,0.035225049
-2046,0.765928105,0.035225049
-2045,0.765836168,0.035225049
-2044,0.765698262,0.035225049
-2043,0.765606325,0.035225049
-2042,0.765560357,0.035225049
-2041,0.765514388,0.035225049
-2040,0.765330514,0.035225049
-2039,0.765192608,0.035225049
-2038,0.765192608,0.035225049
-2037,0.76514664,0.035225049
-2036,0.765054703,0.035225049
-2035,0.764962765,0.035225049
-2034,0.764916797,0.035225049
-2033,0.764686954,0.035225049
-2032,0.764595017,0.035225049
-2031,0.76450308,0.035225049
-2030,0.764411143,0.035225049
-2029,0.764319206,0.035225049
-2028,0.764227269,0.035225049
-2027,0.764043394,0.035225049
-2026,0.763721614,0.035225049
-2025,0.763491772,0.035225049
-2024,0.763399835,0.035225049
-2023,0.76321596,0.035225049
-2022,0.763032086,0.035225049
-2021,0.762848212,0.037181996
-2020,0.762618369,0.037181996
-2019,0.762480463,0.037181996
-2018,0.762388526,0.037181996
-2017,0.762388526,0.037181996
-2016,0.762250621,0.037181996
-2015,0.762158683,0.037181996
-2014,0.761928841,0.037181996
-2013,0.761744966,0.037181996
-2012,0.761744966,0.037181996
-2011,0.761561092,0.037181996
-2010,0.761423187,0.037181996
-2009,0.761285281,0.037181996
-2008,0.761193344,0.037181996
-2007,0.761147375,0.037181996
-2006,0.761055438,0.037181996
-2005,0.760871564,0.037181996
-2004,0.76068769,0.037181996
-2003,0.760641721,0.037181996
-2002,0.760641721,0.037181996
-2001,0.760503815,0.037181996
-2000,0.760503815,0.037181996
-1999,0.760457847,0.037181996
-1998,0.76036591,0.037181996
-1997,0.760319941,0.037181996
-1996,0.760182035,0.037181996
-1995,0.760136067,0.037181996
-1994,0.759998161,0.037181996
-1993,0.759860256,0.037181996
-1992,0.759768318,0.037181996
-1991,0.759630413,0.037181996
-1990,0.759446539,0.037181996
-1989,0.759170727,0.037181996
-1988,0.758986853,0.037181996
-1987,0.758619105,0.037181996
-1986,0.758481199,0.037181996
-1985,0.758481199,0.037181996
-1984,0.758343293,0.037181996
-1983,0.758297325,0.037181996
-1982,0.758159419,0.037181996
-1981,0.758067482,0.037181996
-1980,0.757929576,0.037181996
-1979,0.75779167,0.037181996
-1978,0.757745702,0.037181996
-1977,0.757699733,0.037181996
-1976,0.757607796,0.037181996
-1975,0.757469891,0.037181996
-1974,0.757286016,0.037181996
-1973,0.757240048,0.037181996
-1972,0.757148111,0.037181996
-1971,0.757102142,0.037181996
-1970,0.756872299,0.037181996
-1969,0.756826331,0.037181996
-1968,0.756780362,0.037181996
-1967,0.756642457,0.037181996
-1966,0.756504551,0.037181996
-1965,0.756412614,0.037181996
-1964,0.756274708,0.037181996
-1963,0.756182771,0.037181996
-1962,0.756044865,0.037181996
-1961,0.75590696,0.037181996
-1960,0.755769054,0.037181996
-1959,0.755723085,0.037181996
-1958,0.75558518,0.037181996
-1957,0.755447274,0.037181996
-1956,0.755401306,0.037181996
-1955,0.755171463,0.037181996
-1954,0.755171463,0.037181996
-1953,0.75494162,0.037181996
-1952,0.75494162,0.037181996
-1951,0.754895651,0.037181996
-1950,0.754757746,0.037181996
-1949,0.754573871,0.037181996
-1948,0.754435966,0.037181996
-1947,0.754344029,0.037181996
-1946,0.754206123,0.037181996
-1945,0.754022249,0.037181996
-1944,0.753930312,0.037181996
-1943,0.753884343,0.037181996
-1942,0.753562563,0.037181996
-1941,0.753378689,0.037181996
-1940,0.75333272,0.037181996
-1939,0.753286752,0.037181996
-1938,0.753240783,0.037181996
-1937,0.753010941,0.037181996
-1936,0.752873035,0.037181996
-1935,0.752873035,0.037181996
-1934,0.752597223,0.037181996
-1933,0.752505286,0.037181996
-1932,0.752321412,0.037181996
-1931,0.752275444,0.037181996
-1930,0.752137538,0.037181996
-1929,0.751953664,0.037181996
-1928,0.751907695,0.037181996
-1927,0.751861727,0.037181996
-1926,0.751723821,0.037181996
-1925,0.751723821,0.037181996
-1924,0.751493978,0.037181996
-1923,0.751402041,0.037181996
-1922,0.751172198,0.037181996
-1921,0.751034293,0.037181996
-1920,0.750896387,0.037181996
-1919,0.750896387,0.037181996
-1918,0.750758481,0.037181996
-1917,0.750620576,0.037181996
-1916,0.750344764,0.037181996
-1915,0.75016089,0.037181996
-1914,0.750068953,0.037181996
-1913,0.749977016,0.037181996
-1912,0.749885079,0.037181996
-1911,0.749885079,0.037181996
-1910,0.749701204,0.037181996
-1909,0.749563299,0.037181996
-1908,0.749425393,0.037181996
-1907,0.749241519,0.037181996
-1906,0.74919555,0.037181996
-1905,0.749149582,0.037181996
-1904,0.74887377,0.037181996
-1903,0.748597959,0.037181996
-1902,0.74855199,0.037181996
-1901,0.748414085,0.037181996
-1900,0.748276179,0.037181996
-1899,0.748138273,0.037181996
-1898,0.747954399,0.037181996
-1897,0.747816494,0.037181996
-1896,0.747816494,0.037181996
-1895,0.747632619,0.037181996
-1894,0.747402777,0.037181996
-1893,0.747310839,0.037181996
-1892,0.747218902,0.037181996
-1891,0.746897122,0.037181996
-1890,0.746897122,0.037181996
-1889,0.74666728,0.037181996
-1888,0.746621311,0.037181996
-1887,0.746529374,0.037181996
-1886,0.7463455,0.037181996
-1885,0.746207594,0.037181996
-1884,0.745885814,0.037181996
-1883,0.745839846,0.037181996
-1882,0.745655971,0.037181996
-1881,0.745426129,0.037181996
-1880,0.745242254,0.037181996
-1879,0.745196286,0.037181996
-1878,0.745012412,0.037181996
-1877,0.744920474,0.037181996
-1876,0.744874506,0.037181996
-1875,0.744644663,0.037181996
-1874,0.744552726,0.037181996
-1873,0.744368852,0.039138943
-1872,0.744230946,0.039138943
-1871,0.744230946,0.039138943
-1870,0.744184977,0.039138943
-1869,0.744047072,0.039138943
-1868,0.743909166,0.039138943
-1867,0.743909166,0.039138943
-1866,0.743817229,0.039138943
-1865,0.743725292,0.039138943
-1864,0.743633355,0.039138943
-1863,0.743495449,0.039138943
-1862,0.743311575,0.039138943
-1861,0.743035764,0.039138943
-1860,0.742989795,0.039138943
-1859,0.742897858,0.039138943
-1858,0.742759952,0.039138943
-1857,0.742530109,0.039138943
-1856,0.742438172,0.039138943
-1855,0.742300267,0.039138943
-1854,0.742070424,0.039138943
-1853,0.741978487,0.039138943
-1852,0.741932518,0.039138943
-1851,0.741932518,0.039138943
-1850,0.741702675,0.039138943
-1849,0.741610738,0.039138943
-1848,0.741518801,0.039138943
-1847,0.741472833,0.039138943
-1846,0.741426864,0.039138943
-1845,0.741380895,0.039138943
-1844,0.74124299,0.039138943
-1843,0.741059116,0.039138943
-1842,0.74092121,0.039138943
-1841,0.740829273,0.039138943
-1840,0.740737336,0.039138943
-1839,0.740553461,0.039138943
-1838,0.740507493,0.039138943
-1837,0.740231682,0.039138943
-1836,0.740047807,0.039138943
-1835,0.739909902,0.039138943
-1834,0.739588122,0.039138943
-1833,0.739542153,0.039138943
-1832,0.739450216,0.039138943
-1831,0.739358279,0.039138943
-1830,0.73931231,0.039138943
-1829,0.739082468,0.039138943
-1828,0.738898593,0.039138943
-1827,0.738760688,0.039138943
-1826,0.738622782,0.039138943
-1825,0.738530845,0.039138943
-1824,0.738346971,0.039138943
-1823,0.738346971,0.039138943
-1822,0.738301002,0.039138943
-1821,0.738301002,0.039138943
-1820,0.738209065,0.039138943
-1819,0.738163096,0.039138943
-1818,0.738025191,0.039138943
-1817,0.737933254,0.039138943
-1816,0.737887285,0.039138943
-1815,0.737703411,0.039138943
-1814,0.737565505,0.039138943
-1813,0.737519537,0.039138943
-1812,0.737473568,0.039138943
-1811,0.737289694,0.039138943
-1810,0.737243725,0.039138943
-1809,0.736967914,0.039138943
-1808,0.736921945,0.039138943
-1807,0.736738071,0.039138943
-1806,0.736554197,0.039138943
-1805,0.736416291,0.039138943
-1804,0.736278386,0.039138943
-1803,0.736048543,0.039138943
-1802,0.735910637,0.039138943
-1801,0.735772731,0.039138943
-1800,0.735634826,0.039138943
-1799,0.73549692,0.039138943
-1798,0.735450952,0.039138943
-1797,0.735267077,0.039138943
-1796,0.735221109,0.039138943
-1795,0.734991266,0.039138943
-1794,0.734899329,0.039138943
-1793,0.734761423,0.039138943
-1792,0.734761423,0.039138943
-1791,0.734623518,0.039138943
-1790,0.73453158,0.039138943
-1789,0.734301738,0.039138943
-1788,0.734025926,0.039138943
-1787,0.734025926,0.04109589
-1786,0.733979958,0.04109589
-1785,0.733704146,0.04109589
-1784,0.733704146,0.04109589
-1783,0.733566241,0.04109589
-1782,0.733382366,0.04109589
-1781,0.733198492,0.04109589
-1780,0.733060587,0.04109589
-1779,0.733014618,0.04109589
-1778,0.732968649,0.04109589
-1777,0.732784775,0.04109589
-1776,0.732692838,0.04109589
-1775,0.732600901,0.04109589
-1774,0.732554932,0.04109589
-1773,0.732508964,0.04109589
-1772,0.732371058,0.04109589
-1771,0.732141215,0.04109589
-1770,0.73200331,0.04109589
-1769,0.731957341,0.04109589
-1768,0.731727498,0.04109589
-1767,0.731589593,0.04109589
-1766,0.731451687,0.04109589
-1765,0.73135975,0.04109589
-1764,0.731221844,0.04109589
-1763,0.731175876,0.04109589
-1762,0.73103797,0.04109589
-1761,0.730946033,0.04109589
-1760,0.730854096,0.04109589
-1759,0.730762159,0.04109589
-1758,0.730578284,0.04109589
-1757,0.730486347,0.04109589
-1756,0.730348442,0.04109589
-1755,0.730118599,0.04109589
-1754,0.729980693,0.04109589
-1753,0.72975085,0.04109589
-1752,0.729704882,0.04109589
-1751,0.729658913,0.04109589
-1750,0.729566976,0.04109589
-1749,0.729521008,0.043052838
-1748,0.729383102,0.043052838
-1747,0.729199228,0.043052838
-1746,0.729015353,0.043052838
-1745,0.728877448,0.043052838
-1744,0.728785511,0.043052838
-1743,0.728555668,0.043052838
-1742,0.728463731,0.043052838
-1741,0.728371794,0.043052838
-1740,0.728279857,0.043052838
-1739,0.728141951,0.043052838
-1738,0.728050014,0.043052838
-1737,0.727912108,0.043052838
-1736,0.727728234,0.043052838
-1735,0.727636297,0.043052838
-1734,0.727406454,0.043052838
-1733,0.727406454,0.043052838
-1732,0.727314517,0.043052838
-1731,0.727084674,0.043052838
-1730,0.727038706,0.043052838
-1729,0.726854831,0.043052838
-1728,0.726624989,0.043052838
-1727,0.726533051,0.043052838
-1726,0.726349177,0.043052838
-1725,0.726303209,0.043052838
-1724,0.72625724,0.043052838
-1723,0.726211271,0.043052838
-1722,0.726073366,0.043052838
-1721,0.72593546,0.043052838
-1720,0.725843523,0.043052838
-1719,0.725751586,0.043052838
-1718,0.725659649,0.043052838
-1717,0.725475775,0.043052838
-1716,0.725245932,0.043052838
-1715,0.725153995,0.043052838
-1714,0.725062058,0.043052838
-1713,0.72497012,0.043052838
-1712,0.724832215,0.043052838
-1711,0.724602372,0.043052838
-1710,0.724326561,0.043052838
-1709,0.724234624,0.043052838
-1708,0.724050749,0.043052838
-1707,0.724050749,0.043052838
-1706,0.723683001,0.043052838
-1705,0.723407189,0.043052838
-1704,0.723361221,0.043052838
-1703,0.723177347,0.043052838
-1702,0.723177347,0.043052838
-1701,0.723131378,0.043052838
-1700,0.72308541,0.043052838
-1699,0.722947504,0.043052838
-1698,0.722717661,0.043052838
-1697,0.722625724,0.043052838
-1696,0.722579755,0.043052838
-1695,0.72244185,0.043052838
-1694,0.722166038,0.043052838
-1693,0.722074101,0.043052838
-1692,0.722028133,0.043052838
-1691,0.72179829,0.043052838
-1690,0.721660384,0.043052838
-1689,0.721522479,0.043052838
-1688,0.721430542,0.043052838
-1687,0.721384573,0.043052838
-1686,0.721292636,0.043052838
-1685,0.721016824,0.043052838
-1684,0.720878919,0.043052838
-1683,0.720741013,0.043052838
-1682,0.720557139,0.043052838
-1681,0.720419233,0.043052838
-1680,0.720373265,0.043052838
-1679,0.720097453,0.043052838
-1678,0.719913579,0.043052838
-1677,0.719867611,0.045009785
-1676,0.719775673,0.045009785
-1675,0.719683736,0.045009785
-1674,0.719545831,0.045009785
-1673,0.719453894,0.045009785
-1672,0.719453894,0.045009785
-1671,0.719178082,0.045009785
-1670,0.719132114,0.045009785
-1669,0.719040177,0.045009785
-1668,0.718902271,0.045009785
-1667,0.718672428,0.045009785
-1666,0.718534522,0.045009785
-1665,0.718212742,0.045009785
-1664,0.718028868,0.045009785
-1663,0.717844994,0.045009785
-1662,0.71766112,0.045009785
-1661,0.717523214,0.045009785
-1660,0.717477246,0.045009785
-1659,0.71733934,0.045009785
-1658,0.717155466,0.045009785
-1657,0.71701756,0.045009785
-1656,0.716833686,0.045009785
-1655,0.716603843,0.045009785
-1654,0.716465937,0.045009785
-1653,0.715960283,0.045009785
-1652,0.715822377,0.045009785
-1651,0.71540866,0.045009785
-1650,0.715224786,0.045009785
-1649,0.715132849,0.045009785
-1648,0.714994943,0.045009785
-1647,0.714765101,0.045009785
-1646,0.714719132,0.045009785
-1645,0.714627195,0.045009785
-1644,0.714489289,0.045009785
-1643,0.714305415,0.045009785
-1642,0.714121541,0.045009785
-1641,0.713891698,0.045009785
-1640,0.713799761,0.045009785
-1639,0.713615887,0.045009785
-1638,0.71352395,0.045009785
-1637,0.713432013,0.045009785
-1636,0.713340075,0.045009785
-1635,0.71320217,0.045009785
-1634,0.713110233,0.045009785
-1633,0.712972327,0.045009785
-1632,0.712926358,0.045009785
-1631,0.712788453,0.045009785
-1630,0.712650547,0.045009785
-1629,0.712604578,0.045009785
